,tot_price
85182,12944.0
85183,12444.0
85184,14144.0
85185,10145.0
85186,20144.0
85187,14144.0
85188,14444.0
85189,14449.0
85190,15144.0
85191,14645.0
85192,14145.0
85193,19644.0
85194,10095.0
85195,11599.0
85196,11445.0
85197,10315.0
85198,10635.0
85199,14135.0
85200,10095.0
85201,14040.0
85202,12145.0
85203,12635.0
85204,15144.0
85205,14145.0
85206,12394.0
85207,9899.0
85208,12644.0
85209,15844.0
85210,9699.0
85211,12120.0
85212,12155.0
85213,10144.0
85214,9689.0
85215,10559.0
85216,10549.0
85217,10949.0
85218,12644.0
85219,13144.0
85220,12644.0
85221,11860.0
85222,12145.0
85223,10540.0
85224,12342.0
85225,11760.0
85226,11955.0
85227,13440.0
85228,12544.0
85229,13145.0
85230,14140.0
85231,14140.0
85232,11640.0
85233,13940.0
85234,11140.0
85235,12640.0
85236,10862.0
85237,10476.0
85238,16939.0
85239,16440.0
85240,15840.0
85241,12940.0
85242,13640.0
85243,11995.0
85244,17644.0
85245,9444.0
85246,14640.0
85247,14640.0
85248,11140.0
85249,10819.0
85250,14644.0
85251,12944.0
85252,11844.0
85253,12139.0
85254,12150.0
85255,14935.0
85256,14335.0
85257,14635.0
85258,13413.0
85259,15135.0
85260,12140.0
85261,10880.0
85262,12115.0
85263,13065.0
85264,13650.0
85265,11635.0
85266,13150.0
85267,11135.0
85268,13115.0
85269,12635.0
85270,15435.0
85271,14644.0
85272,11335.0
85273,13150.0
85274,11649.0
85275,14544.0
85276,10944.0
85277,12635.0
85278,12644.0
85279,14144.0
85280,12944.0
85281,14544.0
85282,14144.0
85283,9899.0
85284,12844.0
85285,14144.0
85286,9829.0
85287,12144.0
85288,13744.0
85289,15145.0
85290,11644.0
85291,12410.0
85292,13444.0
85293,10448.0
85294,12943.0
85295,11650.0
85296,10690.0
85297,10503.0
85298,10895.0
85299,16140.0
85300,13395.0
85301,11595.0
85302,18139.0
85303,11645.0
85304,13145.0
85305,11645.0
85306,14645.0
85307,13395.0
85308,14395.0
85309,15144.0
85310,14140.0
85311,12140.0
85312,12140.0
85313,18139.0
85314,17140.0
85315,10530.0
85316,13140.0
85317,12440.0
85318,11145.0
85319,12645.0
85320,10895.0
85321,10950.0
85322,13140.0
85323,13840.0
85324,13840.0
85325,12640.0
85326,13140.0
85327,11640.0
85328,14140.0
85329,12200.0
85330,12650.0
85331,12621.0
85332,10853.0
85333,12130.0
85334,15062.0
85335,9150.0
85336,10150.0
85337,10325.0
85338,11195.0
85339,22145.0
85340,11145.0
85341,10640.0
85342,12545.0
85343,13405.0
85344,15640.0
85345,12640.0
85346,11540.0
85347,11758.0
85348,14062.0
85349,12640.0
85350,12139.0
85351,12640.0
85352,11369.0
85353,10725.0
85354,11950.0
85355,12250.0
85356,12250.0
85357,12050.0
85358,11450.0
85359,12150.0
85360,12145.0
85361,12050.0
85362,11150.0
85363,11150.0
85364,11150.0
85365,10530.0
85366,11750.0
85367,12845.0
85368,11445.0
85369,12900.0
85370,12950.0
85371,11150.0
85372,11560.0
85373,12150.0
85374,10045.0
85375,8745.0
85376,12945.0
85377,12145.0
85378,9645.0
85379,8020.0
85380,13245.0
85381,16140.0
85382,15140.0
85383,11845.0
85384,10160.0
85385,12845.0
85386,17640.0
85387,12145.0
85388,10800.0
85389,10935.0
85390,12050.0
85391,12250.0
85392,12050.0
85393,12050.0
85394,12150.0
85395,12050.0
85396,12050.0
85397,12050.0
85398,14950.0
85399,12050.0
85400,12150.0
85401,11950.0
85402,11950.0
85403,12150.0
85404,12150.0
85405,12250.0
85406,12050.0
85407,12150.0
85408,11390.0
85409,12130.0
85410,12430.0
85411,14340.0
85412,12435.0
85413,11655.0
85414,12285.0
85415,10845.0
85416,10825.0
85417,10785.0
85418,13650.0
85419,10945.0
85420,11885.0
85421,11685.0
85422,12715.0
85423,14485.0
85424,14385.0
85425,12834.0
85426,14649.0
85427,9640.0
85428,12985.0
85429,13455.0
85430,13991.0
85431,12339.0
85432,12390.0
85433,10590.0
85434,11145.0
85435,12437.0
85436,17604.0
85437,12020.0
85438,10835.0
85439,14135.0
85440,12887.0
85441,13390.0
85442,13276.0
85443,12298.0
85444,12343.0
85445,12343.0
85446,12743.0
85447,12343.0
85448,12925.0
85449,14189.0
85450,13444.0
85451,10200.0
85452,13487.0
85453,13590.0
85454,12793.0
85455,10048.0
85456,17065.0
85457,13145.0
85458,13045.0
85459,13045.0
85460,11940.0
85461,13440.0
85462,11636.0
85463,13140.0
85464,14640.0
85465,14145.0
85466,14095.0
85467,12484.0
85468,11145.0
85469,10850.0
85470,10205.0
85471,14925.0
85472,12859.0
85473,11876.0
85474,12010.0
85475,10983.0
85476,11749.0
85477,13287.0
85478,11299.0
85479,11688.0
85480,13243.0
85481,13229.0
85482,11600.0
85483,13230.0
85484,11240.0
85485,11445.0
85486,11089.0
85487,11285.0
85488,11985.0
85489,13644.0
85490,13844.0
85491,14165.0
85492,11135.0
85493,13695.0
85494,11645.0
85495,12840.0
85496,11643.0
85497,13640.0
85498,11220.0
85499,13940.0
85500,11645.0
85501,15140.0
85502,13140.0
85503,11140.0
85504,11140.0
85505,11730.0
85506,16530.0
85507,13643.0
85508,13643.0
85509,13643.0
85510,13643.0
85511,13643.0
85512,12143.0
85513,11945.0
85514,13845.0
85515,13143.0
85516,12640.0
85517,11140.0
85518,12643.0
85519,11143.0
85520,10948.0
85521,13643.0
85522,12143.0
85523,11643.0
85524,15843.0
85525,11143.0
85526,12143.0
85527,13148.0
85528,11648.0
85529,14843.0
85530,12143.0
85531,10943.0
85532,17635.0
85533,18335.0
85534,11041.0
85535,16135.0
85536,11456.0
85537,10955.0
85538,12143.0
85539,10448.0
85540,11443.0
85541,11455.0
85542,10702.0
85543,12265.0
85544,11843.0
85545,13143.0
85546,13643.0
85547,10843.0
85548,11643.0
85549,13143.0
85550,11443.0
85551,12643.0
85552,11943.0
85553,10648.0
85554,13643.0
85555,11943.0
85556,13643.0
85557,13630.0
85558,11630.0
85559,11630.0
85560,11645.0
85561,11143.0
85562,12943.0
85563,11636.0
85564,11143.0
85565,12143.0
85566,10143.0
85567,15145.0
85568,15305.0
85569,13643.0
85570,12836.0
85571,15435.0
85572,12335.0
85573,13135.0
85574,13643.0
85575,11643.0
85576,10648.0
85577,11848.0
85578,13935.0
85579,12295.0
85580,10135.0
85581,14440.0
85582,14640.0
85583,13140.0
85584,13140.0
85585,13140.0
85586,13740.0
85587,14540.0
85588,14640.0
85589,9630.0
85590,11643.0
85591,11840.0
85592,17144.0
85593,9140.0
85594,11305.0
85595,13335.0
85596,9848.0
85597,12635.0
85598,15135.0
85599,9643.0
85600,9948.0
85601,14825.0
85602,11643.0
85603,16135.0
85604,13145.0
85605,15116.0
85606,15116.0
85607,10355.0
85608,14145.0
85609,13685.0
85610,12149.0
85611,10395.0
85612,11266.0
85613,13444.0
85614,11150.0
85615,11050.0
85616,11382.0
85617,18135.0
85618,13885.0
85619,9741.0
85620,15085.0
85621,11645.0
85622,11144.0
85623,9792.0
85624,13976.0
85625,12943.0
85626,10395.0
85627,14144.0
85628,12143.0
85629,13145.0
85630,13145.0
85631,13100.0
85632,13643.0
85633,12140.0
85634,13843.0
85635,15940.0
85636,15940.0
85637,9636.0
85638,12535.0
85639,15135.0
85640,10325.0
85641,11936.0
85642,14145.0
85643,14136.0
85644,14100.0
85645,11345.0
85646,9200.0
85647,14945.0
85648,10625.0
85649,16135.0
85650,11843.0
85651,12144.0
85652,16650.0
85653,11944.0
85654,13544.0
85655,17144.0
85656,15144.0
85657,10749.0
85658,8949.0
85659,11320.0
85660,13643.0
85661,11044.0
85662,9641.0
85663,12144.0
85664,10744.0
85665,10944.0
85666,10944.0
85667,13264.0
85668,10030.0
85669,10145.0
85670,11645.0
85671,11645.0
85672,12645.0
85673,13095.0
85674,13922.0
85675,12542.0
85676,12145.0
85677,11479.0
85678,12935.0
85679,10148.0
85680,15148.0
85681,14945.0
85682,14135.0
85683,13135.0
85684,17135.0
85685,13136.0
85686,13605.0
85687,19140.0
85688,13139.0
85689,12643.0
85690,14645.0
85691,11848.0
85692,11843.0
85693,12643.0
85694,15648.0
85695,11648.0
85696,10148.0
85697,12643.0
85698,13648.0
85699,13648.0
85700,11436.0
85701,11335.0
85702,11475.0
85703,11265.0
85704,11836.0
85705,10175.0
85706,11944.0
85707,10644.0
85708,14645.0
85709,14144.0
85710,14145.0
85711,11425.0
85712,12145.0
85713,14144.0
85714,13145.0
85715,12144.0
85716,11145.0
85717,11442.0
85718,13535.0
85719,14940.0
85720,16140.0
85721,15440.0
85722,11744.0
85723,11332.0
85724,11632.0
85725,13648.0
85726,12848.0
85727,14648.0
85728,11143.0
85729,9645.0
85730,11640.0
85731,13687.0
85732,17144.0
85733,14297.0
85734,10939.0
85735,15645.0
85736,12637.0
85737,18145.0
85738,12139.0
85739,17645.0
85740,13687.0
85741,13140.0
85742,13635.0
85743,16145.0
85744,13835.0
85745,13835.0
85746,13835.0
85747,12470.0
85748,16835.0
85749,10035.0
85750,12583.0
85751,13645.0
85752,12443.0
85753,11817.0
85754,11943.0
85755,16150.0
85756,16635.0
85757,15415.0
85758,12745.0
85759,11835.0
85760,16146.0
85761,12582.0
85762,15069.0
85763,14133.0
85764,13140.0
85765,13143.0
85766,13618.0
85767,14109.0
85768,14104.0
85769,14025.0
85770,14935.0
85771,16145.0
85772,11943.0
85773,9641.0
85774,10618.0
85775,16140.0
85776,12636.0
85777,12140.0
85778,11145.0
85779,10440.0
85780,10140.0
85781,12289.0
85782,14635.0
85783,9214.0
85784,13643.0
85785,13643.0
85786,14944.0
85787,14135.0
85788,14835.0
85789,15145.0
85790,13944.0
85791,11644.0
85792,10649.0
85793,12150.0
85794,12150.0
85795,10149.0
85796,14748.0
85797,14895.0
85798,10645.0
85799,15945.0
85800,9316.0
85801,12505.0
85802,14425.0
85803,13648.0
85804,13943.0
85805,10342.0
85806,13835.0
85807,15135.0
85808,10336.0
85809,11808.0
85810,10140.0
85811,12139.0
85812,12544.0
85813,11544.0
85814,13744.0
85815,11044.0
85816,10944.0
85817,14444.0
85818,14044.0
85819,15444.0
85820,14644.0
85821,14644.0
85822,15944.0
85823,11150.0
85824,10649.0
85825,10944.0
85826,12044.0
85827,12944.0
85828,12975.0
85829,12865.0
85830,12295.0
85831,15575.0
85832,13636.0
85833,11585.0
85834,15340.0
85835,10533.0
85836,11110.0
85837,15941.0
85838,13141.0
85839,18136.0
85840,16640.0
85841,10550.0
85842,15145.0
85843,11441.0
85844,10609.0
85845,10395.0
85846,10440.0
85847,13645.0
85848,12101.0
85849,13445.0
85850,14141.0
85851,12145.0
85852,10900.0
85853,13140.0
85854,14578.0
85855,14145.0
85856,14618.0
85857,13741.0
85858,13741.0
85859,13041.0
85860,12445.0
85861,11345.0
85862,12445.0
85863,17635.0
85864,15140.0
85865,12640.0
85866,13440.0
85867,14103.0
85868,11950.0
85869,10645.0
85870,14242.0
85871,13795.0
85872,10637.0
85873,10595.0
85874,12934.0
85875,12140.0
85876,16140.0
85877,16640.0
85878,14445.0
85879,10640.0
85880,13504.0
85881,12145.0
85882,13504.0
85883,13624.0
85884,10640.0
85885,13640.0
85886,13504.0
85887,13504.0
85888,13640.0
85889,14145.0
85890,14141.0
85891,14835.0
85892,11236.0
85893,16036.0
85894,16016.0
85895,11148.0
85896,11649.0
85897,15444.0
85898,13504.0
85899,15943.0
85900,11444.0
85901,19144.0
85902,11644.0
85903,12444.0
85904,13140.0
85905,12640.0
85906,13745.0
85907,17145.0
85908,16640.0
85909,12135.0
85910,12135.0
85911,13140.0
85912,12096.0
85913,15440.0
85914,15440.0
85915,15140.0
85916,14740.0
85917,15140.0
85918,15440.0
85919,15140.0
85920,11440.0
85921,19145.0
85922,10145.0
85923,13504.0
85924,13444.0
85925,13444.0
85926,10149.0
85927,11149.0
85928,10639.0
85929,13145.0
85930,14144.0
85931,16144.0
85932,18145.0
85933,18135.0
85934,11944.0
85935,18140.0
85936,11142.0
85937,11949.0
85938,12948.0
85939,13835.0
85940,13345.0
85941,12972.0
85942,11645.0
85943,17144.0
85944,12725.0
85945,12925.0
85946,14635.0
85947,17910.0
85948,14150.0
85949,10745.0
85950,13644.0
85951,14420.0
85952,13635.0
85953,14635.0
85954,14135.0
85955,17140.0
85956,13635.0
85957,13635.0
85958,10149.0
85959,12077.0
85960,21140.0
85961,20140.0
85962,11148.0
85963,18145.0
85964,12135.0
85965,11645.0
85966,11349.0
85967,12025.0
85968,12135.0
85969,16105.0
85970,12648.0
85971,15145.0
85972,15640.0
85973,15640.0
85974,14895.0
85975,12395.0
85976,14640.0
85977,13125.0
85978,20125.0
85979,12925.0
85980,12395.0
85981,20125.0
85982,10895.0
85983,12625.0
85984,12181.0
85985,12140.0
85986,15140.0
85987,13145.0
85988,11046.0
85989,12135.0
85990,14140.0
85991,12640.0
85992,15140.0
85993,15140.0
85994,11840.0
85995,13140.0
85996,17135.0
85997,11400.0
85998,13400.0
85999,11400.0
86000,18457.0
86001,17135.0
86002,18011.0
86003,12960.0
86004,11649.0
86005,11645.0
86006,12030.0
86007,10844.0
86008,15140.0
86009,16640.0
86010,13751.0
86011,19135.0
86012,10828.0
86013,16144.0
86014,10644.0
86015,14145.0
86016,13841.0
86017,10741.0
86018,15640.0
86019,12128.0
86020,9395.0
86021,11644.0
86022,10145.0
86023,12140.0
86024,14644.0
86025,14644.0
86026,14150.0
86027,12650.0
86028,11144.0
86029,18095.0
86030,14867.0
86031,16140.0
86032,14545.0
86033,12265.0
86034,16145.0
86035,16095.0
86036,10445.0
86037,9135.0
86038,17644.0
86039,11450.0
86040,15145.0
86041,11444.0
86042,18144.0
86043,18144.0
86044,18144.0
86045,22338.0
86046,10140.0
86047,20140.0
86048,19140.0
86049,17135.0
86050,17135.0
86051,11888.0
86052,17135.0
86053,10944.0
86054,17140.0
86055,17140.0
86056,17140.0
86057,17140.0
86058,12940.0
86059,16140.0
86060,14145.0
86061,12045.0
86062,12445.0
86063,12445.0
86064,12444.0
86065,11145.0
86066,11145.0
86067,12844.0
86068,11644.0
86069,12144.0
86070,13445.0
86071,9520.0
86072,14130.0
86073,10140.0
86074,14395.0
86075,12645.0
86076,12145.0
86077,13344.0
86078,13150.0
86079,13144.0
86080,12644.0
86081,13144.0
86082,10744.0
86083,10944.0
86084,11144.0
86085,11944.0
86086,19944.0
86087,16144.0
86088,11844.0
86089,13444.0
86090,12145.0
86091,10744.0
86092,9544.0
86093,11149.0
86094,15144.0
86095,14145.0
86096,14145.0
86097,14140.0
86098,17140.0
86099,10435.0
86100,12935.0
86101,13708.0
86102,11635.0
86103,10335.0
86104,16135.0
86105,11935.0
86106,12135.0
86107,13640.0
86108,14144.0
86109,15444.0
86110,18144.0
86111,18144.0
86112,11035.0
86113,11649.0
86114,14144.0
86115,12143.0
86116,12143.0
86117,12143.0
86118,11143.0
86119,15139.0
86120,15139.0
86121,15645.0
86122,11645.0
86123,13644.0
86124,11140.0
86125,14645.0
86126,15645.0
86127,14445.0
86128,12145.0
86129,12540.0
86130,12139.0
86131,12645.0
86132,9045.0
86133,8745.0
86134,16140.0
86135,15745.0
86136,13045.0
86137,13785.0
86138,11535.0
86139,12138.0
86140,11540.0
86141,11144.0
86142,12096.0
86143,12844.0
86144,11913.0
86145,11944.0
86146,12636.0
86147,11346.0
86148,19635.0
86149,12195.0
86150,11868.0
86151,11435.0
86152,14635.0
86153,12036.0
86154,11527.0
86155,11535.0
86156,12311.0
86157,12417.0
86158,10540.0
86159,14635.0
86160,11287.0
86161,17140.0
86162,14640.0
86163,14439.0
86164,11135.0
86165,13145.0
86166,12267.0
86167,10190.0
86168,3199.0
86169,11195.0
86170,12143.0
86171,11498.0
86172,11148.0
86173,9990.0
86174,9995.0
86175,9995.0
86176,10998.0
86177,11898.0
86178,12700.0
86179,10643.0
86180,12195.0
86181,11148.0
86182,11198.0
86183,9715.0
86184,9005.0
86185,14143.0
86186,12443.0
86187,12998.0
86188,11443.0
86189,11698.0
86190,9998.0
86191,11503.0
86192,11143.0
86193,10898.0
86194,11643.0
86195,11300.0
86196,11898.0
86197,10898.0
86198,11498.0
86199,11698.0
86200,11643.0
86201,11198.0
86202,11198.0
86203,11203.0
86204,4655.0
86205,7203.0
86206,9198.0
86207,11198.0
86208,11650.0
86209,12198.0
86210,12203.0
86211,11648.0
86212,11645.0
86213,11898.0
86214,10198.0
86215,10800.0
86216,7203.0
86217,7448.0
86218,11198.0
86219,10198.0
86220,11340.0
86221,11775.0
86222,8595.0
86223,12448.0
86224,11495.0
86225,11843.0
86226,11450.0
86227,11698.0
86228,12698.0
86229,11143.0
86230,13898.0
86231,11198.0
86232,11198.0
86233,11198.0
86234,13198.0
86235,12198.0
86236,12698.0
86237,7645.0
86238,11443.0
86239,11148.0
86240,10170.0
86241,10203.0
86242,12143.0
86243,12198.0
86244,7903.0
86245,10467.0
86246,7045.0
86247,6395.0
86248,10145.0
86249,8640.0
86250,7950.0
86251,7950.0
86252,9595.0
86253,11195.0
86254,11200.0
86255,10025.0
86256,12140.0
86257,14140.0
86258,10498.0
86259,10990.0
86260,11743.0
86261,6199.0
86262,8498.0
86263,11885.0
86264,8695.0
86265,8695.0
86266,7494.0
86267,12775.0
86268,13003.0
86269,10690.0
86270,12116.0
86271,11811.0
86272,6148.0
86273,10698.0
86274,9270.0
86275,10791.0
86276,10199.0
86277,9698.0
86278,9999.0
86279,10470.0
86280,10300.0
86281,10106.0
86282,12891.0
86283,11203.0
86284,11015.0
86285,11643.0
86286,12498.0
86287,12498.0
86288,10498.0
86289,12698.0
86290,11498.0
86291,10430.0
86292,12148.0
86293,13703.0
86294,5538.0
86295,10698.0
86296,11050.0
86297,12770.0
86298,8600.0
86299,11910.0
86300,12143.0
86301,11143.0
86302,10943.0
86303,12198.0
86304,10975.0
86305,10370.0
86306,8340.0
86307,7136.0
86308,11695.0
86309,10895.0
86310,13144.0
86311,7245.0
86312,9280.0
86313,7145.0
86314,10998.0
86315,11148.0
86316,11203.0
86317,13544.0
86318,10790.0
86319,10699.0
86320,11203.0
86321,5038.0
86322,9067.0
86323,10498.0
86324,10851.0
86325,10427.0
86326,11698.0
86327,11198.0
86328,9703.0
86329,10301.0
86330,12703.0
86331,12044.0
86332,11594.0
86333,13200.0
86334,10363.0
86335,10379.0
86336,10094.0
86337,11096.0
86338,10359.0
86339,10792.0
86340,10530.0
86341,12335.0
86342,9195.0
86343,11195.0
86344,10943.0
86345,11200.0
86346,6990.0
86347,11352.0
86348,8058.0
86349,11703.0
86350,11198.0
86351,12198.0
86352,10499.0
86353,11699.0
86354,12098.0
86355,12452.0
86356,7795.0
86357,9933.0
86358,10198.0
86359,13648.0
86360,13145.0
86361,9200.0
86362,10870.0
86363,6475.0
86364,14143.0
86365,10699.0
86366,9415.0
86367,11896.0
86368,11890.0
86369,11625.0
86370,8450.0
86371,9464.0
86372,12125.0
86373,11010.0
86374,10507.0
86375,9960.0
86376,11017.0
86377,11895.0
86378,11330.0
86379,12198.0
86380,9191.0
86381,13655.0
86382,10490.0
86383,8699.0
86384,12306.0
86385,11195.0
86386,7693.0
86387,9450.0
86388,12135.0
86389,12695.0
86390,10725.0
86391,9510.0
86392,10982.0
86393,10174.0
86394,13514.0
86395,14144.0
86396,10205.0
86397,11700.0
86398,13200.0
86399,15144.0
86400,14444.0
86401,11895.0
86402,13295.0
86403,10195.0
86404,10450.0
86405,10360.0
86406,10640.0
86407,11995.0
86408,11936.0
86409,12017.0
86410,11492.0
86411,12100.0
86412,12503.0
86413,11903.0
86414,12203.0
86415,11198.0
86416,6238.0
86417,10104.0
86418,4206.0
86419,9205.0
86420,10133.0
86421,10190.0
86422,11200.0
86423,6150.0
86424,11950.0
86425,10831.0
86426,9400.0
86427,4596.0
86428,7591.0
86429,9235.0
86430,10943.0
86431,11498.0
86432,12198.0
86433,11804.0
86434,9998.0
86435,12898.0
86436,7336.0
86437,12998.0
86438,12162.0
86439,11695.0
86440,11198.0
86441,12336.0
86442,13203.0
86443,11143.0
86444,11148.0
86445,11750.0
86446,12400.0
86447,10698.0
86448,11198.0
86449,10698.0
86450,13198.0
86451,11848.0
86452,12310.0
86453,10517.0
86454,10370.0
86455,10830.0
86456,13084.0
86457,10997.0
86458,12199.0
86459,12144.0
86460,10899.0
86461,13000.0
86462,9694.0
86463,8946.0
86464,10636.0
86465,7896.0
86466,11691.0
86467,10635.0
86468,10552.0
86469,10200.0
86470,10655.0
86471,11645.0
86472,10199.0
86473,12567.0
86474,10671.0
86475,10199.0
86476,10905.0
86477,9950.0
86478,11176.0
86479,11055.0
86480,13200.0
86481,12744.0
86482,12200.0
86483,11450.0
86484,14145.0
86485,10796.0
86486,5635.0
86487,11639.0
86488,11141.0
86489,7436.0
86490,11192.0
86491,9731.0
86492,10692.0
86493,10196.0
86494,10800.0
86495,11490.0
86496,11345.0
86497,12450.0
86498,10200.0
86499,10200.0
86500,5446.0
86501,12571.0
86502,12740.0
86503,10195.0
86504,11700.0
86505,11652.0
86506,9030.0
86507,11105.0
86508,12105.0
86509,11600.0
86510,8500.0
86511,10800.0
86512,10998.0
86513,8190.0
86514,11190.0
86515,11790.0
86516,12450.0
86517,9696.0
86518,8199.0
86519,12690.0
86520,11495.0
86521,11140.0
86522,11440.0
86523,13700.0
86524,5230.0
86525,11179.0
86526,10995.0
86527,8120.0
86528,11135.0
86529,9895.0
86530,10095.0
86531,12787.0
86532,10391.0
86533,11695.0
86534,11020.0
86535,10130.0
86536,10691.0
86537,10170.0
86538,6149.0
86539,10199.0
86540,9690.0
86541,10690.0
86542,14145.0
86543,9734.0
86544,10199.0
86545,10699.0
86546,10200.0
86547,16640.0
86548,9200.0
86549,12195.0
86550,10799.0
86551,11685.0
86552,11086.0
86553,14195.0
86554,10695.0
86555,11195.0
86556,14140.0
86557,12195.0
86558,6644.0
86559,11499.0
86560,16135.0
86561,10999.0
86562,10199.0
86563,11999.0
86564,10699.0
86565,10230.0
86566,13200.0
86567,10495.0
86568,10900.0
86569,6604.0
86570,7980.0
86571,12540.0
86572,13144.0
86573,11699.0
86574,11936.0
86575,7375.0
86576,8810.0
86577,10700.0
86578,8895.0
86579,10490.0
86580,8195.0
86581,12040.0
86582,12140.0
86583,10695.0
86584,12495.0
86585,13600.0
86586,11195.0
86587,11950.0
86588,10895.0
86589,7400.0
86590,14195.0
86591,10100.0
86592,10145.0
86593,11000.0
86594,11455.0
86595,13150.0
86596,11645.0
86597,8195.0
86598,13195.0
86599,7140.0
86600,14140.0
86601,13140.0
86602,13640.0
86603,9690.0
86604,9436.0
86605,11063.0
86606,14505.0
86607,14500.0
86608,10450.0
86609,10950.0
86610,10030.0
86611,12190.0
86612,11135.0
86613,8150.0
86614,10691.0
86615,9840.0
86616,9820.0
86617,12490.0
86618,9635.0
86619,13495.0
86620,11145.0
86621,10796.0
86622,5496.0
86623,9230.0
86624,7645.0
86625,4700.0
86626,6655.0
86627,2255.0
86628,2630.0
86629,10205.0
86630,12030.0
86631,12700.0
86632,10993.0
86633,8899.0
86634,4495.0
86635,3145.0
86636,11620.0
86637,12994.0
86638,11205.0
86639,11800.0
86640,10190.0
86641,8520.0
86642,10190.0
86643,13144.0
86644,4025.0
86645,9700.0
86646,3300.0
86647,9140.0
86648,10700.0
86649,9025.0
86650,9547.0
86651,10440.0
86652,7829.0
86653,11194.0
86654,5617.0
86655,11135.0
86656,6944.0
86657,7138.0
86658,10049.0
86659,10199.0
86660,12199.0
86661,12199.0
86662,8099.0
86663,6753.0
86664,10834.0
86665,11450.0
86666,2200.0
86667,1545.0
86668,7033.0
86669,12645.0
86670,10600.0
86671,12150.0
86672,11950.0
86673,12030.0
86674,9820.0
86675,13150.0
86676,11745.0
86677,4240.0
86678,11844.0
86679,1560.0
86680,4904.0
86681,4344.0
86682,6404.0
86683,5339.0
86684,12140.0
86685,10695.0
86686,4725.0
86687,10339.0
86688,4135.0
86689,4875.0
86690,5645.0
86691,5180.0
86692,13140.0
86693,7440.0
86694,1395.0
86695,7050.0
86696,8999.0
86697,7844.0
86698,10151.0
86699,8344.0
86700,10899.0
86701,9120.0
86702,10195.0
86703,4044.0
86704,9199.0
86705,5644.0
86706,5204.0
86707,3750.0
86708,2755.0
86709,3799.0
86710,1559.0
86711,11495.0
86712,6640.0
86713,11130.0
86714,11700.0
86715,11000.0
86716,12185.0
86717,2885.0
86718,11523.0
86719,10655.0
86720,5635.0
86721,11700.0
86722,6730.0
86723,4195.0
86724,10200.0
86725,11145.0
86726,2190.0
86727,4185.0
86728,13215.0
86729,6225.0
86730,2285.0
86731,11081.0
86732,12481.0
86733,10958.0
86734,6690.0
86735,10199.0
86736,12150.0
86737,11845.0
86738,13645.0
86739,11135.0
86740,3190.0
86741,12432.0
86742,2135.0
86743,4099.0
86744,1615.0
86745,2135.0
86746,4700.0
86747,2995.0
86748,15145.0
86749,9900.0
86750,15195.0
86751,9150.0
86752,10095.0
86753,10975.0
86754,12150.0
86755,7595.0
86756,9450.0
86757,4535.0
86758,3935.0
86759,14695.0
86760,1585.0
86761,5140.0
86762,10145.0
86763,5205.0
86764,9804.0
86765,11239.0
86766,8635.0
86767,2195.0
86768,3855.0
86769,4725.0
86770,7640.0
86771,4155.0
86772,9645.0
86773,5640.0
86774,8918.0
86775,5643.0
86776,7443.0
86777,9448.0
86778,10233.0
86779,6648.0
86780,9233.0
86781,6443.0
86782,8848.0
86783,6785.0
86784,7295.0
86785,5643.0
86786,6843.0
86787,6740.0
86788,6843.0
86789,7136.0
86790,6943.0
86791,7148.0
86792,9233.0
86793,9443.0
86794,6940.0
86795,6643.0
86796,5648.0
86797,7143.0
86798,7645.0
86799,8136.0
86800,6377.0
86801,6945.0
86802,7045.0
86803,7143.0
86804,9230.0
86805,7135.0
86806,4650.0
86807,8844.0
86808,5635.0
86809,6945.0
86810,6943.0
86811,8035.0
86812,8500.0
86813,8170.0
86814,7133.0
86815,8843.0
86816,7144.0
86817,8020.0
86818,7970.0
86819,5636.0
86820,9265.0
86821,7735.0
86822,9234.0
86823,6145.0
86824,6255.0
86825,4900.0
86826,8100.0
86827,6140.0
86828,5051.0
86829,6141.0
86830,6448.0
86831,8848.0
86832,6239.0
86833,6144.0
86834,7744.0
86835,6244.0
86836,8144.0
86837,7370.0
86838,5843.0
86839,6935.0
86840,7644.0
86841,8735.0
86842,6945.0
86843,6865.0
86844,6843.0
86845,7231.0
86846,5744.0
86847,6645.0
86848,10233.0
86849,5650.0
86850,7140.0
86851,5536.0
86852,8480.0
86853,8344.0
86854,7875.0
86855,6437.0
86856,7959.0
86857,7944.0
86858,7095.0
86859,8030.0
86860,10235.0
86861,4625.0
86862,6055.0
86863,6705.0
86864,6705.0
86865,7033.0
86866,8160.0
86867,7934.0
86868,7144.0
86869,6845.0
86870,6455.0
86871,7525.0
86872,7615.0
86873,6336.0
86874,6942.0
86875,9845.0
86876,8655.0
86877,7460.0
86878,5708.0
86879,7640.0
86880,4849.0
86881,6441.0
86882,7441.0
86883,9635.0
86884,7224.0
86885,9660.0
86886,6870.0
86887,7135.0
86888,7140.0
86889,8230.0
86890,7629.0
86891,6140.0
86892,7645.0
86893,6141.0
86894,7141.0
86895,9045.0
86896,6825.0
86897,8645.0
86898,10140.0
86899,10230.0
86900,9140.0
86901,10830.0
86902,10140.0
86903,11030.0
86904,7145.0
86905,5640.0
86906,7640.0
86907,8135.0
86908,6235.0
86909,7145.0
86910,8029.0
86911,8140.0
86912,8630.0
86913,8031.0
86914,6440.0
86915,5990.0
86916,4784.0
86917,5740.0
86918,5449.0
86919,5475.0
86920,6435.0
86921,7715.0
86922,6140.0
86923,5445.0
86924,9230.0
86925,7235.0
86926,4865.0
86927,7144.0
86928,7144.0
86929,7029.0
86930,7159.0
